"","names","rq1df","rq2df"
"593","kyleisom",2.71270856490257,2.54095220913561
"594","L2jFrozenInterlude",22.9223873734267,21.4710461671959
"595","larceny",0.542541712980514,0.508190441827122
"596","larceny-oldimport",31.7386902093601,29.7291408468867
"597","LatinIME",0,0
"598","Launcher2",0,0
"599","Launcher2_7025",0,0
"600","LauncherOfficiel",0,0
"601","leiningen",75.481115818414,70.7019952191984
"602","Lemo-Data-Management-Server",18.3786005272149,17.2149512168938
"603","lenskit",60.222130140837,56.4091390428106
"604","lexevs",18.3107828130923,17.1514274116654
"605","libcore",0,0
"606","Liberty",106.270358030058,99.5418027928876
"607","libguestfs",48.6931187400011,45.6100921539842
"608","libidn",20.7522205215047,19.4382843998874
"609","libming",38.5204616216165,36.0815213697257
"610","libsdl",90.4688306395007,84.7407561746727
"611","LifeGameSim",1.22071885420616,1.14342849411103
"612","liferay-docs",3.66215656261847,3.43028548233308
"613","Lightpack",5.28978170156001,4.95485680781444
"614","lila",42.792977611338,40.0835210991143
"615","linaro-dalvik",0,0
"616","linphone_linux_XIA",72.6327718252663,68.033995399606
"617","LinqOnSteroids",0.813812569470771,0.762285662740684
"618","lintian",17.5647879577441,16.4526655541531
"619","Linuxbog",0.678177141225642,0.635238052283903
"620","linuxtools-systemtap",0.47472399885795,0.444666636598732
"621","LNReader-Android",28.008715932619,26.2353315593252
"622","log4j",101.387482613234,94.9680888164435
"623","lor-jamwiki",18.6498713837052,17.4690464378073
"624","lpzrobots",38.8595501922293,36.3991403958676
"625","lsml",33.8410393471596,31.6983788089668
"626","LT-Jbilling-MsgQ-3",46.1160456033437,43.1961875553054
"627","ltfat",33.9766747754047,31.8254264194235
"628","luaj",36.2824770555719,33.9852357971888
"629","lucene_solr",41.8435296136221,39.1941878259168
"630","lucene-solr",0.271270856490257,0.254095220913561
"631","luci",18.8533245260729,17.6596178534925
"632","luci-bismark",0,0
"633","luciddb",8.07030798058515,7.55933282217845
"634","lwjgl",87.2135803616176,81.6916135237099
"635","magnificent-mileage",0,0
"636","mahout",55.8139787228704,52.2800917029652
"637","mahout-commits",68.3602558355448,64.0319956702174
"638","make-p2-buildable-with-tycho",0,0
"639","Malhar",82.2628872306704,77.0543757420375
"640","maptool",89.6550180700299,83.978470511932
"641","maqetta",0.47472399885795,0.444666636598732
"642","marc-solr-profiling",40.8262639017837,38.241330747491
"643","Markus",101.319664899111,94.9045650112151
"644","Marlin_ExtruderAutoFan",11.3255582584682,10.6084754731412
"645","marytts",139.975761948973,131.113133991398
"646","maven-android-plugin-samples",1.8988959954318,1.77866654639493
"647","maven-plugin-tools",9.22320912066874,8.63923751106108
"648","maven-release",13.3600896821452,12.5141896299929
"649","maven-repository-tools",1.55980742481898,1.46104752025298
"650","mcidasv",102.404748325072,95.9209458948694
"651","mdissphoto",7.45994855348207,6.98761857512293
"652","mDNSResponder",83.415788370754,78.1342804309201
"653","MDSplus",168.323566452204,157.666084576865
"654","mediacloud",91.4860963513392,85.6936132530985
"655","MediaInfoLib-git_svn",8.20594340883027,7.68638043263523
"656","melanee-reasoning",0,0
"657","melati",45.1665976056278,42.3068542821079
"658","menta-0",0.203453142367693,0.190571415685171
"659","mesos",124.30986998666,116.439134983639
"660","META-SHARE",37.5710136239006,35.1921880965282
"661","metadata",42.7251598972155,40.0199972938859
"662","mibew",9.76575083364925,9.14742795288821
"663","mifos-head",158.6934510468,148.645704234433
"664","MikuMikuStudio",166.289035028528,155.760370420013
"665","militaryshop",6.37486512752104,5.97123769146869
"666","MineChem",16.6831576741508,15.626856086184
"667","Minecraft-CommandsEX",12.8175479691646,12.0059991881658
"668","mingw-w64",29.4328879291929,27.5693314691214
"669","mirage_dalvik",0.339088570612821,0.317619026141952
"670","mission-control-technologies",6.30704741339847,5.9077138862403
"671","mktc-platform",38.5204616216165,36.0815213697257
"672","mlt",73.3109489664919,68.6692334518899
"673","Mms",0.203453142367693,0.190571415685171
"674","moai-dev",67.9533495508094,63.6508528388471
"675","moai-dev-mod",0.271270856490257,0.254095220913561
"676","mobicents",107.151988313652,100.367612260857
"677","mobile-android",8.88412055005592,8.32161848491913
"678","mobile-cleanup",0.203453142367693,0.190571415685171
"679","modx",43.8780610372991,41.0999019827685
"680","molgenis_apps-legacy",84.3652363684699,79.0236137041176
"681","mona",54.321989012174,50.8825679879406
"682","monodroid-samples",14.5129908222287,13.5940943188755
"683","monthly-report",1.69544285306411,1.58809513070976
"684","morphia",16.6153399600282,15.5633322809556
"685","MosesLabelFeats",44.1493318937893,41.3539972036821
"686","motech-server-pillreminder",0,0
"687","motech-server-pillreminder-0",85.6537729367986,80.230566003457
"688","mozilla",24.7534656547359,23.1861889083625
"689","mp4parser",5.6966879862954,5.33599963918479
"690","mpicbg",22.9223873734267,21.4710461671959
"691","mucommander",69.3775215473832,64.9848527486433
"692","multiwii",8.07030798058515,7.55933282217845
"693","munin",37.503195909778,35.1286642912998
"694","mupdf",109.729061450309,102.781516859536
"695","mupen64plus-ae",38.1135553368811,35.7003785383554
"696","mwlib",67.1395369813386,62.8885671761064
"697","my_OpenPilot_mods",37.5710136239006,35.1921880965282
"698","my-openssh",65.6475472706422,61.4910434610818
"699","MyActiviti",0.339088570612821,0.317619026141952
"700","mybatis-spring",7.05304226874668,6.60647574375259
"701","mydbaas-monitor",0.135635428245128,0.127047610456781
"702","myfaces",58.1197810030376,54.4399010807305
"703","mylyn",0,0
"704","myMed",69.6487924038735,65.2389479695568
"705","mywapama",1.8988959954318,1.77866654639493
"706","Nantes-1900-Maven",20.8878559497498,19.5653320103442
"707","nar-maven-plugin",12.3428239703067,11.561332551567
"708","narya",103.489831751033,96.9373267785236
"709","nativelibs4java",18.1751473848472,17.0243798012086
"710","navit-webos",131.97327168251,123.617324974448
"711","nci-term-browser",27.1270856490257,25.4095220913561
"712","NEFS",34.3835810601401,32.2065692507939
"713","neo4j-advanced",0.542541712980514,0.508190441827122
"714","neo4j-enterprise",63.1382918481073,59.1406626676314
"715","nessDB",14.0382668233708,13.1494276822768
"716","netbeans-plugin",1.62762513894154,1.52457132548137
"717","netboot",43.6067901808088,40.845806761855
"718","netcdf-mirror",14.7164439645964,13.7846657345607
"719","Neutrino",7.66340169584976,7.17818999080811
"720","newnet",9.15539140654617,8.57571370583269
"721","NewsBlur",226.714618311732,212.360080878509
"722","nexus-core",88.3664815017012,82.7715182125926
"723","nexus-peedy",0.135635428245128,0.127047610456781
"724","ngrinder",79.1432723810325,74.1322807015315
"725","Nimrod",2.78052627902513,2.604476014364
"726","nixos",15.3946211058221,14.4199037868446
"727","nmap",46.7264050304468,43.7679018023609
"728","NME",51.9483690178842,48.659234804947
"729","nokogiri",58.9335935725083,55.2021867434712
"730","NorseSquare",6.4426828416436,6.03476149669708
"731","Nova",0,0
"732","Nova_TM_CT0",18.1751473848472,17.0243798012086
"733","nqp",46.6585873163242,43.7043779971325
"734","nutz",118.884452856855,111.357230565368
"735","nuxeo",0.47472399885795,0.444666636598732
"736","nuxeo-core",26.6523616501677,24.9648554547574
"737","ocl",0.0678177141225642,0.0635238052283903
"738","odamex",122.139703134738,114.406373216331
"739","ode",56.2208850076058,52.6612345343356
"740","odftoolkit",7.5955839817272,7.11466618557971
"741","ogre",140.925209946689,132.002467264595
"742","oi-userland",2.23798456604462,2.09628557253688
"743","ojs",60.5612187114499,56.7267580689525
"744","okapi",124.513323129028,116.629706399325
"745","old_Settings",0,0
"746","olibc",68.9706152626478,64.603709917273
"747","olsr",0,0
"748","olsrd",79.211090095155,74.1958045067599
"749","oltu",1.83107828130923,1.71514274116654
"750","omar",28.5512576455995,26.7435220011523
"751","OmegaT",26.7201793642903,25.0283792599858
"752","onebusaway-nyc",76.2271106737622,71.4007570767107
"753","ooici-pres",7.12085998286925,6.66999954898098
"754","opal",297.177223285077,278.361314510806
"755","Open-Transactions",21.2269445203626,19.8829510364862
"756","openafs-netbsd5",155.980742481898,146.104752025298
"757","openbabel",60.0864947125919,56.2820914323538
"758","OpenBabel-BFGS",42.9286130395832,40.2105687095711
"759","openbox_build",0,0
"760","openbox_packages_apps_Music",1.8988959954318,1.77866654639493
"761","openbox_sdk",27.398356505516,25.6636173122697
"762","openbox_system_core",0,0
"763","opencv",244.889765696579,229.384460679717
"764","OpenCV",0,0
"765","opencv_attic",0,0
"766","OpenDSA",71.751141541673,67.2081859316369
"767","opendylan",10.7830165454877,10.1002850313141
"768","openfire",57.8485101465473,54.1858058598169
"769","openflexo",15.258985677577,14.2928561763878
"770","openHackworks",0,0
"771","openjdk7-jdk",0,0
"772","openjdk8-hotspot",0,0
"773","openjpa",35.6721176284688,33.4135215501333
"774","openlaszlo",0.610359427103078,0.571714247055513
"775","openmalaria",13.699178252758,12.8318086561348
"776","OpenML",4.40815141796668,4.12904733984537
"777","openmole",3.72997427674103,3.49380928756147
"778","openmrs-core",48.2862124552657,45.2289493226139
"779","openmrs-module-webservices",11.4611936867134,10.735523083598
"780","opennaas",23.8040176570201,22.296855635165
"781","opennaas-routing-nfv",1.69544285306411,1.58809513070976
"782","opennebula-torino",130.616917400059,122.34684886988
"783","openpilot",41.9791650418673,39.3212354363736
"784","OpenPilot",55.8139787228704,52.2800917029652
"785","openrdf-sesame",69.5809746897509,65.1754241643285
"786","OpenSAN",17.6326056718667,16.5161893593815
"787","OpenSees",68.0889849790545,63.7779004493039
"788","opensextant",6.03577655690822,5.65361866532674
"789","openshift-external-postgresql-cartridge",0,0
"790","OpenSpaces",68.0889849790545,63.7779004493039
"791","opentaps",23.4649290864072,21.979236609023
"792","OpenTripPlanner",143.909189368081,134.797514694644
"793","OpenTripPlanner-mecatran",0.203453142367693,0.190571415685171
"794","opentripplanner-svn",13.3600896821452,12.5141896299929
"795","openvrml",34.9261227731206,32.714759692621
"796","OPenWonderland-Protocol",81.7881632318125,76.6097091054387
"797","openwrt-luci",51.4736450190263,48.2145681683483
"798","optaplanner",68.4958912637899,64.1590432806742
"799","optiq",24.3465593700006,22.8050460769921
"800","orangeleap-tangerine",40.4871753311709,37.923711721349
"801","ORCID-Source",96.7758780528992,90.648470060913
"802","org",86.7388563627597,81.2469468871112
"803","origin-server",47.9471238846529,44.911330296472
"804","original",12.4784593985518,11.6883801620238
"805","orion",9.22320912066874,8.63923751106108
"806","OSMViewer",0.949447997715899,0.889333273197464
"807","osv",32.1455964940955,30.110283678257
"808","otp-mppa",0,0
"809","otp-winpipes",11.3933759725908,10.6719992783696
"810","overthere",15.5302565340672,14.5469513973014
"811","overture",174.088072152622,163.065608021278
"812","overview-server",2.23798456604462,2.09628557253688
"813","ovirt-engine",0.542541712980514,0.508190441827122
"814","owfs-cvsimport",95.8264300551833,89.7591367877155
"815","packages_apps_Bluetooth",9.76575083364925,9.14742795288821
"816","packages_apps_Browser",70.7338758298345,66.2553288532111
"817","packages_apps_Calendar",0,0
"818","packages_apps_Camera",95.2160706280802,89.18742254066
"819","packages_apps_Contacts",0.881630283593335,0.825809467969074
"820","packages_apps_DCHome",0,0
"821","packages_apps_DEMENTEDHome",0.406906284735385,0.381142831370342
"822","packages_apps_DeskClock",0,0
"823","packages_apps_Dialer",13.1566365397775,12.3236182143077
"824","packages_apps_Email",114.408483724766,107.164659420294
"825","packages_apps_Exchange",50.6598324495555,47.4522825056076
"826","packages_apps_Gallery2",58.8657758583858,55.1386629382428
"827","packages_apps_jellybam_Camera",0.0678177141225642,0.0635238052283903
"828","packages_apps_Launcher2",0,0
"829","packages_apps_LegacyCamera",0,0
"830","packages_apps_Mms",42.5895244689703,39.8929496834291
"831","packages_apps_PackageInstaller",0.0678177141225642,0.0635238052283903
"832","packages_apps_phone",2.71270856490257,2.54095220913561
"833","packages_apps_Phone",0.745994855348207,0.698761857512293
"834","packages_apps_ReVoltLauncher",4.00124513323129,3.74790450847503
"835","packages_apps_settings",0,0
"836","packages_apps_Settings",1.15290114008359,1.07990468888264
"837","packages_apps_SlimLauncher",30.9248776398893,28.966855184146
"838","packages_apps_Trebuchet",0,0
"839","packages_inputmethods_LatinIME",0,0
"840","packages_Launcher2",0,0
"841","packages_providers_MediaProvider",2.03453142367693,1.90571415685171
"842","pangool",13.2922719680226,12.4506658247645
"843","papers",5.6966879862954,5.33599963918479
"844","parcupine",12.6819125409195,11.878951577709
"845","pathvisio",85.5859552226761,80.1670421982286
"846","patientview",41.6400764712544,39.0036164102317
"847","pcDuino-openFrameworks",92.7068152055453,86.8370417472096
"848","pcl-svn",105.049639175852,98.3983742987766
"849","PCLMirror",106.677264314794,99.922945624258
"850","pcp",103.489831751033,96.9373267785236
"851","pcsc-lite-clone",19.1245953825631,17.9137130744061
"852","pd-for-android",3.52652113437334,3.3032378718763
"853","pdb",22.9902050875493,21.5345699724243
"854","pdfannot",0,0
"855","pedestal",5.6966879862954,5.33599963918479
"856","pegasus",56.3565204358509,52.7882821447924
"857","perconik",0,0
"858","pfff",11.7324645432036,10.9896183045115
"859","phantm",1.08508342596103,1.01638088365424
"860","Phone_ics",0,0
"861","PHProjekt",146.960986503597,137.656085929922
"862","PinDroid",27.0592679349031,25.3459982861277
"863","platform",5.15414627331488,4.82780919735766
"864","platform_bionic",51.4736450190263,48.2145681683483
"865","platform_build",0,0
"866","platform_dalvik",1.08508342596103,1.01638088365424
"867","platform_device_samsung_crespo",0,0
"868","platform_device_samsung_tuna",1.22071885420616,1.14342849411103
"869","platform_libcore",87.9595752169658,82.3903753812222
"870","platform_pacakges_apps_Mms",0,0
"871","platform_packages_apps_Bluetooth",0.0678177141225642,0.0635238052283903
"872","platform_packages_apps_Browser",0,0
"873","platform_packages_apps_calendar",0,0
"874","platform_packages_apps_Calendar",0,0
"875","platform_packages_apps_camera",89.7906534982751,84.1055181223888
"876","platform_packages_apps_Camera",0.135635428245128,0.127047610456781
"877","platform_packages_apps_Contacts",0,0
"878","platform_packages_apps_DeskClock",0,0
"879","platform_packages_apps_Launcher2",0.0678177141225642,0.0635238052283903
"880","platform_packages_apps_LegacyCamera",0,0
"881","platform_packages_apps_mms",0,0
"882","platform_packages_apps_Mms",0,0
"883","platform_packages_apps_packageinstaller",7.86685483821745,7.36876140649328
"884","platform_packages_apps_Phone",0.203453142367693,0.190571415685171
"885","platform_packages_apps_Settings",0,0
"886","platform_packages_apps_Trebuchet",0.135635428245128,0.127047610456781
"887","platform_packages_inputmethods_LatinIME",0,0
"888","platform_packages_providers_MediaProvider",9.01975597830104,8.44866609537591
"889","platform_system_core",0.135635428245128,0.127047610456781
"890","platform_tools_base",4.67942227445693,4.38314256075893
"891","platform-bionic",0,0
"892","platform-dalvik",0,0
"893","platform-libcore",0,0
"894","platform-packages-apps-browser",0,0
"895","platform-packages-apps-Mms",0,0
"896","platform-packages-Launcher2",0,0
"897","play1",76.7018346726202,71.8454237133094
"898","play2-war-plugin",0.271270856490257,0.254095220913561
"899","player-git-svn",107.287623741897,100.494659871313
"900","playframework",21.2269445203626,19.8829510364862
"901","plovr",345.531253454465,323.653787638649
"902","pmd",148.520793928416,139.117133450175
"903","pmd-plugin",8.13812569470771,7.62285662740684
"904","podd-redesign",64.1555575599458,60.0935197460572
"905","poi",252.078443393571,236.117984033927
"906","portal",46.4551341739565,43.5138065814474
"907","Possom",43.6067901808088,40.845806761855
"908","postgis",0,0
"909","PostGIS",86.1963146497792,80.7387564452841
"910","poulpe",46.8620404586919,43.8949494128177
"911","ppteng",7.73121940997232,7.2417137960365
"912","PreciousStones",18.988959954318,17.7866654639493
"913","PrecisExciteTCP",75.7523866749043,70.956090440112
"914","PredictionIO",6.03577655690822,5.65361866532674
"915","presents",4.27251598972155,4.00199972938859
"916","primat",5.83232341454053,5.46304724964157
"917","primefaces",137.059600241702,128.381610366577
"918","primefaces-dcs",140.111397377218,131.240181601854
"919","primself",0,0
"920","probcore",7.3921308393595,6.92409476989454
"921","processing",251.196813109978,235.292174565958
"922","processing-js",50.8632855919232,47.6428539212927
"923","processmaker",122.750062561841,114.978087463386
"924","proview",35.333029057856,33.0959025239914
"925","psc",133.804349963819,125.332467715614
"926","psc-mirror",133.600896821452,125.141896299929
"927","pse-broadcast-encryption",11.054287401978,10.3543802522276
"928","psi-toolkit",57.577239290057,53.9317106389034
"929","ptii",46.5229518880791,43.5773303866758
"930","PTP",0,0
"931","publicMain",13.9026313951257,13.02238007182
"932","pvs",103.489831751033,96.9373267785236
"933","Pydev",1.49198971069641,1.39752371502459
"934","pykaldi",58.051963288915,54.3763772755021
"935","qfs",1.42417199657385,1.3339999097962
"936","qi4j-sdk",114.544119153011,107.291707030751
"937","QuickSearchBox_7025",14.0382668233708,13.1494276822768
"938","quneiform",53.6438118709483,50.2473299356567
"939","radar-android",6.91740684050155,6.47942813329581
"940","railo",12.0715531138164,11.3072373306535
"941","rapns",13.5635428245128,12.7047610456781
"942","rasdaman",10.1048394042621,9.46504697903016
"943","re-factor",0,0
"944","red",60.2899478549596,56.472662848039
"945","reddwarf",127.836391121034,119.742372855516
"946","redmine-java-api",7.45994855348207,6.98761857512293
"947","rembrandt",38.5882793357391,36.1450451749541
"948","ReplicatorG",61.9175729939012,57.9972341735204
"949","repose",78.6685483821745,73.6876140649328
"950","requestfactory-addon",2.37361999428975,2.22333318299366
"951","restlet-framework-java",10.6473811172426,9.97323742085728
"952","RetroidNetplay",146.486262504739,137.211419293323
"953","reviewboard",158.964721903291,148.899799455347
"954","ReviewBoard",0,0
"955","rhino",89.7906534982751,84.1055181223888
"956","rhq-plugins",52.3552753026196,49.0403776363173
"957","rhsm-qe",150.75877849446,141.213419022712
"958","richfaces",25.0247365112262,23.440284129276
"959","richfaces-sandbox",2.50925542253488,2.35038079345044
"960","riena",0,0
"961","riot",50.5920147354329,47.3887587003792
"962","risk-analytics-property-casualty",1.96671370955436,1.84219035162332
"963","RMG-Java",47.472399885795,44.4666636598732
"964","robospice",7.66340169584976,7.17818999080811
"965","robotframework",62.5279324210042,58.5689484205759
"966","ROMControl",4.7472399885795,4.44666636598732
"967","ROMS",13.0888188256549,12.2600944090793
"968","rootbeer1",17.0900639588862,16.0079989175544
"969","rstudio",119.087905999223,111.547801981053
"970","rsyslog",91.350460923094,85.5665656426417
"971","rt",0,0
"972","rter",12.4106416844293,11.6248563567954
"973","Ruby-Refactoring",0,0
"974","ryyppy",7.93467255234002,7.43228521172167
"975","sablecc",4.20469827559898,3.9384759241602
"976","saga-cpp-legacy-projects",25.363825081839,23.757903155418
"977","SAL",4.7472399885795,4.44666636598732
"978","salat",0.0678177141225642,0.0635238052283903
"979","SalesforceMobileSDK-Android",36.6215656261847,34.3028548233308
"980","sam",24.0752885135103,22.5509508560786
"981","SampleRepo",0,0
"982","sampletab_converters",19.3958662390534,18.1678082953196
"983","samskivert",31.8065079234826,29.7926646521151
"984","samtools",17.3613348153764,16.2620941384679
"985","sandbox",50.1851084506975,47.0076158690088
"986","sane-backends",94.5378934868546,88.5521844883761
"987","sane-sq113",4.88287541682463,4.5737139764441
"988","sane-ss35p",0,0
"989","sankoreorg",2.30580228016718,2.15980937776527
"990","saros",0,0
"991","SCADS",13.5635428245128,12.7047610456781
"992","scala-before-git",2.91616170727026,2.73152362482078
"993","scala-ide",0.135635428245128,0.127047610456781
"994","scalagwt-gwt",34.858305058998,32.6512358873926
"995","Scalala",0.0678177141225642,0.0635238052283903
"996","scalaris",5.35759941568258,5.01838061304283
"997","scalatest",0.135635428245128,0.127047610456781
"998","scaliendb",91.8930026360746,86.0747560844689
"999","Scaling-HDFS-NameNode",3.11961484963795,2.92209504050595
"1000","scaloid",0.0678177141225642,0.0635238052283903
"1001","scm-manager",56.0852495793606,52.5341869238788
"1002","screensaver",67.3429901237063,63.0791385917916
"1003","ScrollingMenuSign",19.5993193814211,18.3583797110048
"1004","scrooge",0.678177141225642,0.635238052283903
"1005","SDL",0,0
"1006","SDL_PSL1GHT",0.542541712980514,0.508190441827122
"1007","sdl-2",145.604632221145,136.385609825354
"1008","SDL-mirror",186.227442980561,174.43636915716
"1009","sdl-wayland",0.745994855348207,0.698761857512293
"1010","SDL2",0,0
"1011","se",14.8520793928416,13.9117133450175
"1012","sea-of-ql",31.1961484963796,29.2209504050595
"1013","seal",6.91740684050155,6.47942813329581
"1014","seattle",43.6746078949314,40.9093305670834
"1015","selenium",4.67942227445693,4.38314256075893
"1016","SensorWebClient",17.0900639588862,16.0079989175544
"1017","SeriesGuide",64.0199221317006,59.9664721356005
"1018","serval-dna",115.018843151869,107.73637366735
"1019","servicemix3",39.1986387628421,36.7167594220096
"1020","sgf",85.1112312238181,79.7223755616298
"1021","shared",0.271270856490257,0.254095220913561
"1022","sharenav",77.3800118138458,72.4806617655934
"1023","Shenzhen_BGIC_0101_2013",69.9200632603637,65.4930431904704
"1024","shindigorng",72.5649541111437,67.9704715943776
"1025","shinken",163.237237893012,152.901799184735
"1026","shipgame",7.52776626760463,7.05114238035133
"1027","shogun_gsoc",228.749149735409,214.265795035361
"1028","showcase",1.15290114008359,1.07990468888264
"1029","showtime_zh",127.632937978666,119.551801439831
"1030","shrinkwrap",6.23922969927591,5.84419008101191
"1031","sigar",18.51423595546,17.3419988273506
"1032","signserver",4.40815141796668,4.12904733984537
"1033","Silverpeas-Core",94.470075772732,88.4886606831477
"1034","sip-servlets",127.429484836298,119.361230024145
"1035","sipXtapi",0.135635428245128,0.127047610456781
"1036","sipXtapi-svn-mirror",89.4515649276622,83.7878990962468
"1037","skysail-server-ext",0,0
"1038","skywriting",14.3773553939836,13.4670467084187
"1039","slicer2",112.034863730476,104.941326237301
"1040","slipstream",3.11961484963795,2.92209504050595
"1041","smali-with-plugins",9.22320912066874,8.63923751106108
"1042","SmartAppContiki",0,0
"1043","smos-box",10.5117456889975,9.8461898104005
"1044","smsdroid",11.4611936867134,10.735523083598
"1045","soapui",102.201295182704,95.7303744791842
"1046","soar",95.9620654834284,89.8861843981723
"1047","social-engineer-toolkit",7.18867769699181,6.73352335420937
"1048","SocialSDK",12.2071885420616,11.4342849411103
"1049","sod",58.1875987171601,54.5034248859589
"1050","softwaremill-common",5.6966879862954,5.33599963918479
"1051","sonar-php",29.4328879291929,27.5693314691214
"1052","sonar-plugins",31.8065079234826,29.7926646521151
"1053","sortmybox",10.1048394042621,9.46504697903016
"1054","SpagoBI-V4x",22.1763925180785,20.7722843096836
"1055","spark",0,0
"1056","spatial",14.5808085363513,13.6576181241039
"1057","spatial-solr-sandbox",17.4969702436216,16.3891417489247
"1058","Spontaneous",1.55980742481898,1.46104752025298
"1059","Sports-Elimination-TP3",7.52776626760463,7.05114238035133
"1060","Spout",110.678509448025,103.670850132733
"1061","Spoutcraft",79.3467255234002,74.3228521172167
"1062","SPREAD",7.18867769699181,6.73352335420937
"1063","spring",70.5304226874668,66.0647574375259
"1064","spring-batch",46.3873164598339,43.450282776219
"1065","spring-data-graph",7.25649541111437,6.79704715943776
"1066","spring-integration",110.81414487627,103.79789774319
"1067","spring-jdbc-bare",0,0
"1068","spring-ldap",6.98522455462412,6.5429519385242
"1069","spring-python",2.98397942139283,2.79504743004917
"1070","spring-roo",2.98397942139283,2.79504743004917
"1071","spring-roo-custom",0.271270856490257,0.254095220913561
"1072","spring-security",20.6165850932595,19.3112367894307
"1073","spring-social-linkedin",7.73121940997232,7.2417137960365
"1074","SpringLS",22.7867519451816,21.3439985567391
"1075","springside4",11.5290114008359,10.7990468888264
"1076","spyglass",22.5154810886913,21.0899033358256
"1077","squirrel-sql",93.0459037761581,87.1546607733515
"1078","SSP",87.8917575028433,82.3268515759938
"1079","stanbol",33.1628622059339,31.0631407566829
"1080","statalign",23.4649290864072,21.979236609023
"1081","status-net-mirror",0.47472399885795,0.444666636598732
"1082","stbolt",4.34033370384411,4.06552353461698
"1083","strategoxt",54.5932598686642,51.1366632088542
"1084","stratosphere",128.853656832872,120.695229933942
"1085","stratosphere-sopremo",4.20469827559898,3.9384759241602
"1086","Stroika",196.332282384823,183.90141613619
"1087","struts1",71.751141541673,67.2081859316369
"1088","studia",3.05179713551539,2.85857123527756
"1089","suite",33.9766747754047,31.8254264194235
"1090","sushi",13.4279073962677,12.5777134352213
"1091","svnkit",120.376442567552,112.754754280393
"1092","SwingLibrary",7.93467255234002,7.43228521172167
"1093","swingx",63.5451981328427,59.5218054990017
"1094","sx10",0,0
"1095","symmetry",24.4821947982457,22.9320936874489
"1096","SynapseWebClient",110.271603163289,103.289707301363
"1097","syncany",61.9853907080237,58.0607579787487
"1098","system_core",14.1739022516159,13.2764752927336
"1099","system_extras",3.52652113437334,3.3032378718763
"1100","ta-thrift",0,0
"1101","tamarin-central",18.0395119566021,16.8973321907518
"1102","tapestry-5",36.0790239132042,33.7946643815037
"1103","tapestry4",93.6562632032612,87.726375020407
"1104","tappxi",2.8483439931477,2.66799981959239
"1105","Tasks",44.8953267491375,42.0527590611944
"1106","tcf",0.542541712980514,0.508190441827122
"1107","teapot",11.5290114008359,10.7990468888264
"1108","teeda",7.86685483821745,7.36876140649328
"1109","teiid",78.9398192386648,73.9417092858463
"1110","teiid-designer",0.949447997715899,0.889333273197464
"1111","temp-jbosstools-server",0,0
"1112","tesb-rt-se",41.2331701865191,38.6224735788613
"1113","test",0.813812569470771,0.762285662740684
"1114","Test",161.745248182316,151.504275469711
"1115","testdroid-api",13.0888188256549,12.2600944090793
"1116","testlink-code",167.848842453346,157.221417940266
"1117","testlink-japanese-localization",0,0
"1118","testng",43.4711547525637,40.7187591513982
"1119","the_grinder",69.6487924038735,65.2389479695568
"1120","TheAdventure",16.4797045317831,15.4362846704988
"1121","TheFinalDawn",29.8397942139283,27.9504743004917
"1122","theqvd",45.7769570327309,42.8785685291635
"1123","thesis-ics-platform-system-core",0,0
"1124","thinkparity",71.6833238275504,67.1446621264086
"1125","thrax",17.8360588142344,16.7067607750667
"1126","thredds",226.64680059761,212.29655707328
"1127","THREDDS",85.450319794431,80.0399945877718
"1128","threepress-rdfa",5.90014112866309,5.52657105486996
"1129","threetenbp",77.1087409573556,72.2265665446798
"1130","thrift",57.5094215759345,53.868186833675
"1131","TiddlyWiki5",67.2751724095837,63.0156147865632
"1132","tigase-server",75.1420272478012,70.3843761930565
"1133","tigervnc",62.8670209916171,58.8865674467178
"1134","TinkersConstruct",68.9027975485253,64.5401861120446
"1135","tinyos-2",8.74848512181079,8.19457087446235
"1136","tinyos-main",1.76326056718667,1.65161893593815
"1137","tinyos-main-mab-github",0,0
"1138","tinyos-mote-localization",0.135635428245128,0.127047610456781
"1139","tip",1.08508342596103,1.01638088365424
"1140","tomahawk-resolvers",26.5167262219226,24.8378078443006
"1141","tomcat60",37.7066490521457,35.319235706985
"1142","tomee",0,0
"1143","topkey",0,0
"1144","torquebox",71.276417542815,66.7635192950382
"1145","TrackerApp",4.61160456033437,4.31961875553054
"1146","TrakEM2",91.9608203501971,86.1382798896973
"1147","translate",69.716610117996,65.3024717747852
"1148","Triana",4.88287541682463,4.5737139764441
"1149","trusted-mr",0,0
"1150","tuxguitar",0.47472399885795,0.444666636598732
"1151","twesos",11.8002822573262,11.0531421097399
"1152","twin",46.7942227445693,43.8314256075893
"1153","TWRP2-CM7_build",1.69544285306411,1.58809513070976
"1154","tycho",24.6178302264908,23.0591412979057
"1155","typology",11.4611936867134,10.735523083598
"1156","ua-parser",4.81505770270206,4.51019017121571
"1157","uclinux",12.7497302550421,11.9424753829374
"1158","udig-platform",1.55980742481898,1.46104752025298
"1159","UML-Modeling",0.0678177141225642,0.0635238052283903
"1160","Umple",26.8558147925354,25.1554268704426
"1161","UniversalMediaServer",61.0359427103078,57.1714247055513
"1162","untitled0815",3.11961484963795,2.92209504050595
"1163","UP-Class-Admin",21.4982153768529,20.1370462573997
"1164","Urho3D",167.035029883876,156.459132277525
"1165","uwsgi",139.63667337836,130.795514965256
"1166","Vajra",9.42666226303643,8.82980892674625
